order_id,date,region,store,product,size,qty,unit_price,discount_pct,revenue,customer_id,customer_type,payment_method,note
ORD100432,2024-04-29 14:00:00,Cairo,Cairo Central,Americano,S,1,28.5,0,28.5,CUST3362,New,Mobile Wallet,
ORD100433,2024-11-14 20:00:00,Cairo,Nasr City,Cappuccino,M,1,45.0,0,45.0,CUST3224,Returning,Cash,
ORD100434,2024-10-01 08:00:00,Cairo,Nasr City,Cappuccino,S,1,42.75,0,42.75,CUST7371,Returning,Card,
ORD100435,2024-04-01 10:00:00,Cairo,Zamalek,Espresso,S,2,23.75,0,47.5,CUST2726,Returning,Cash,
ORD100436,2024-02-27 08:00:00,Cairo,Cairo Central,Flat White,M,3,42.0,0,126.0,CUST6791,Returning,Card,
ORD100437,2024-12-11 20:00:00,Cairo,Zamalek,Espresso,S,1,23.75,0,23.75,CUST9073,Returning,Mobile Wallet,
ORD100438,2024-08-16 11:00:00,Cairo,Zamalek,Mocha,S,2,47.5,0,95.0,CUST9458,Returning,Cash,
ORD100439,2024-04-26 15:00:00,Giza,Zamalek,Mocha,L,1,52.5,0,52.5,CUST8013,Returning,Card,
ORD100440,2024-11-13 07:00:00,Cairo,Zamalek,Latte,S,1,38.0,0,38.0,CUST1837,Returning,Cash,
ORD100441,2024-10-05 11:00:00,Cairo,Maadi,Iced Latte,M,3,46.0,0,138.0,CUST5584,Returning,Card,
ORD100442,2024-05-06 20:00:00,Giza,Maadi,Mocha,M,2,50.0,0,100.0,CUST1686,New,Cash,promo
ORD100443,2024-05-08 21:00:00,Giza,Cairo Central,Latte,L,3,42.0,0,126.0,CUST1356,New,Cash,
ORD100444,2024-02-27 15:00:00,Giza,Maadi,Americano,S,3,28.5,0,85.5,CUST5647,New,Cash,
ORD100445,2024-05-01 21:00:00,Giza,Cairo Central,Espresso,L,1,26.25,0,26.25,CUST5418,Returning,Cash,
ORD100446,2024-01-01 07:00:00,Alexandria,Nasr City,Cold Brew,M,3,48.0,15,122.4,CUST7642,Returning,Mobile Wallet,
ORD100447,2024-08-26 15:00:00,Cairo,Alex Shop,Americano,M,2,30.0,0,60.0,CUST4391,Returning,Cash,promo
ORD100448,2024-10-16 14:00:00,Cairo,Giza Branch,Mocha,M,3,50.0,0,150.0,CUST5357,Returning,Cash,
ORD100449,2024-04-05 10:00:00,Cairo,Maadi,Americano,L,3,31.5,0,94.5,CUST5879,Returning,Card,
ORD100450,2024-05-05 18:00:00,Cairo,Maadi,Americano,M,3,30.0,0,90.0,CUST6319,Returning,Cash,
ORD100451,2024-04-27 17:00:00,Cairo,Nasr City,Iced Latte,M,1,46.0,0,46.0,CUST3739,Returning,Card,
ORD100452,2024-02-17 16:00:00,Cairo,Maadi,Iced Latte,M,2,46.0,0,92.0,CUST5784,Returning,Mobile Wallet,
ORD100453,2024-03-29 11:00:00,Cairo,Cairo Central,Iced Latte,M,1,46.0,5,43.7,CUST1877,Returning,Card,
ORD100454,2024-08-24 19:00:00,Cairo,Cairo Central,Americano,L,1,31.5,0,31.5,CUST3870,New,Card,
ORD100455,2024-09-28 11:00:00,Cairo,Alex Shop,Mocha,S,1,47.5,0,47.5,CUST1292,Returning,Card,
ORD100456,2024-07-07 17:00:00,Alexandria,Alex Shop,Cold Brew,L,1,50.4,0,50.4,CUST9728,New,Cash,
ORD100457,2024-07-10 18:00:00,Cairo,Alex Shop,Flat White,S,1,39.9,0,39.9,CUST3686,New,Card,
ORD100458,2024-03-09 12:00:00,Giza,Cairo Central,Americano,S,2,28.5,0,57.0,CUST1233,Returning,Card,
ORD100459,2024-10-04 13:00:00,Cairo,Zamalek,Latte,S,3,38.0,0,114.0,CUST3374,Returning,Card,
ORD100460,2024-12-14 14:00:00,Alexandria,Zamalek,Mocha,M,1,50.0,0,50.0,CUST3272,Returning,Card,
ORD100461,2024-09-03 21:00:00,Giza,Alex Shop,Americano,M,1,30.0,0,30.0,CUST1966,Returning,Card,
ORD100462,2024-03-16 20:00:00,Cairo,Alex Shop,Cold Brew,S,2,45.6,0,91.2,CUST1889,Returning,Mobile Wallet,
ORD100463,2024-06-02 14:00:00,Cairo,Cairo Central,Flat White,S,2,39.9,0,79.8,CUST4863,Returning,Card,
ORD100464,2024-05-23 17:00:00,Cairo,Nasr City,Iced Latte,L,3,48.3,0,144.9,CUST7154,Returning,Card,
ORD100465,2024-03-26 20:00:00,Alexandria,Maadi,Mocha,L,2,52.5,0,105.0,CUST4400,Returning,Card,
ORD100466,2024-07-03 19:00:00,Giza,Giza Branch,Cappuccino,L,3,47.25,0,141.75,CUST9226,Returning,Cash,
ORD100467,2024-10-11 08:00:00,Giza,Zamalek,Flat White,L,1,44.1,0,44.1,CUST5542,Returning,Mobile Wallet,
ORD100468,2024-08-07 15:00:00,Cairo,Zamalek,Latte,M,1,40.0,15,34.0,CUST4523,Returning,Card,
ORD100469,2024-03-09 13:00:00,Cairo,Cairo Central,Americano,S,3,28.5,0,85.5,CUST2763,New,Cash,
ORD100470,2024-02-16 10:00:00,Giza,Cairo Central,Cold Brew,M,2,48.0,0,96.0,CUST4291,Returning,Cash,
ORD100471,2024-04-03 10:00:00,Cairo,Giza Branch,Cappuccino,M,3,45.0,0,135.0,CUST3488,Returning,Card,
ORD100472,2024-08-25 17:00:00,Cairo,Giza Branch,Cold Brew,S,2,45.6,0,91.2,CUST2558,Returning,Cash,
ORD100473,2024-07-22 14:00:00,Cairo,Alex Shop,Cappuccino,M,1,45.0,0,45.0,CUST5690,New,Cash,
ORD100474,2024-08-05 10:00:00,Alexandria,Giza Branch,Mocha,S,2,47.5,5,90.25,CUST7121,Returning,Card,
ORD100475,2024-12-06 19:00:00,Cairo,Maadi,Cappuccino,M,3,45.0,0,135.0,CUST3276,Returning,Cash,
ORD100476,2024-02-08 21:00:00,Cairo,Maadi,Latte,M,3,40.0,10,108.0,CUST5439,New,Card,
ORD100477,2024-04-09 12:00:00,Cairo,Zamalek,Latte,M,1,40.0,0,40.0,CUST2103,Returning,Cash,
ORD100478,2024-10-15 11:00:00,Giza,Maadi,Espresso,M,2,25.0,15,42.5,CUST8520,New,Cash,
ORD100479,2024-09-10 09:00:00,Cairo,Maadi,Latte,M,2,40.0,0,80.0,CUST6409,Returning,Card,
ORD100480,2024-08-09 19:00:00,Cairo,Maadi,Flat White,S,2,39.9,0,79.8,CUST8869,Returning,Card,
ORD100481,2024-12-22 20:00:00,Cairo,Alex Shop,Cappuccino,S,1,42.75,0,42.75,CUST3956,Returning,Cash,
ORD100482,2024-01-23 16:00:00,Giza,Zamalek,Latte,L,2,42.0,0,84.0,CUST8710,Returning,Cash,
ORD100483,2024-09-06 17:00:00,Alexandria,Cairo Central,Mocha,M,3,50.0,15,127.5,CUST7017,New,Card,
ORD100484,2024-01-10 08:00:00,Giza,Zamalek,Cold Brew,S,2,45.6,0,91.2,CUST4384,Returning,Cash,
ORD100485,2024-09-02 15:00:00,Cairo,Zamalek,Iced Latte,L,1,48.3,0,48.3,CUST1028,Returning,Cash,
ORD100486,2024-11-20 16:00:00,Alexandria,Zamalek,Cold Brew,S,2,45.6,0,91.2,CUST9897,New,Cash,
ORD100487,2024-04-09 15:00:00,Cairo,Giza Branch,Espresso,M,2,25.0,0,50.0,CUST8756,Returning,Card,
ORD100488,2024-10-16 07:00:00,Cairo,Cairo Central,Cold Brew,S,3,45.6,0,136.8,CUST7948,Returning,Card,
ORD100489,2024-06-28 16:00:00,Cairo,Giza Branch,Cappuccino,M,2,45.0,5,85.5,CUST6755,New,Card,
ORD100490,2024-08-10 09:00:00,Cairo,Alex Shop,Espresso,M,3,25.0,0,75.0,CUST4602,New,Card,promo
ORD100491,2024-09-06 14:00:00,Giza,Alex Shop,Cappuccino,S,3,42.75,0,128.25,CUST6062,New,Card,
ORD100492,2024-05-26 12:00:00,Cairo,Nasr City,Mocha,L,1,52.5,0,52.5,CUST9071,Returning,Card,
ORD100493,2024-04-05 11:00:00,Cairo,Nasr City,Espresso,M,3,25.0,0,75.0,CUST8244,Returning,Card,
ORD100494,2024-09-13 11:00:00,Cairo,Alex Shop,Americano,S,3,28.5,0,85.5,CUST7372,Returning,Cash,
ORD100495,2024-11-20 12:00:00,Cairo,Alex Shop,Flat White,S,1,39.9,0,39.9,CUST8105,Returning,Card,
ORD100496,2024-01-04 21:00:00,Cairo,Giza Branch,Flat White,S,3,39.9,10,107.73,CUST4581,Returning,Card,
ORD100497,2024-01-16 13:00:00,Cairo,Alex Shop,Cappuccino,S,1,42.75,0,42.75,CUST3762,Returning,Card,
ORD100498,2024-10-06 07:00:00,Cairo,Cairo Central,Cold Brew,M,2,48.0,0,96.0,CUST1572,New,Cash,
ORD100499,2024-12-01 15:00:00,Cairo,Giza Branch,Iced Latte,L,1,48.3,0,48.3,CUST8705,Returning,Cash,
ORD100500,2024-09-03 09:00:00,Cairo,Alex Shop,Iced Latte,M,3,46.0,0,138.0,CUST1614,Returning,Card,
ORD100501,2024-09-14 10:00:00,Giza,Giza Branch,Americano,S,1,28.5,0,28.5,CUST5050,Returning,Card,
ORD100502,2024-06-08 16:00:00,Cairo,Giza Branch,Espresso,S,3,23.75,0,71.25,CUST1325,Returning,Card,
ORD100503,2024-12-05 07:00:00,Giza,Maadi,Americano,S,2,28.5,0,57.0,CUST4740,Returning,Cash,
ORD100504,2024-05-31 19:00:00,Alexandria,Nasr City,Americano,M,1,30.0,0,30.0,CUST1358,Returning,Card,
ORD100505,2024-06-26 17:00:00,Giza,Giza Branch,Cold Brew,M,2,48.0,0,96.0,CUST4777,New,Card,
ORD100506,2024-06-11 16:00:00,Cairo,Zamalek,Iced Latte,S,3,43.7,0,131.1,CUST6906,Returning,Card,
ORD100507,2024-02-02 09:00:00,Cairo,Giza Branch,Espresso,M,3,25.0,0,75.0,CUST2721,New,Card,
ORD100508,2024-06-27 08:00:00,Alexandria,Zamalek,Mocha,L,2,52.5,10,94.5,CUST2349,Returning,Card,
ORD100509,2024-04-10 08:00:00,Cairo,Maadi,Cold Brew,M,1,48.0,0,48.0,CUST4696,New,Card,
ORD100510,2024-09-24 20:00:00,Cairo,Alex Shop,Americano,L,1,31.5,0,31.5,CUST4896,New,Card,
ORD100511,2024-11-18 07:00:00,Cairo,Giza Branch,Americano,M,3,30.0,0,90.0,CUST5260,Returning,Mobile Wallet,
ORD100512,2024-03-05 14:00:00,Cairo,Maadi,Mocha,M,2,50.0,0,100.0,CUST7941,Returning,Cash,
ORD100513,2024-06-16 09:00:00,Alexandria,Cairo Central,Americano,M,2,30.0,0,60.0,CUST4808,New,Cash,
ORD100514,2024-11-25 09:00:00,Cairo,Maadi,Americano,M,1,30.0,0,30.0,CUST6246,Returning,Mobile Wallet,
ORD100515,2024-02-12 12:00:00,Cairo,Nasr City,Americano,S,1,28.5,0,28.5,CUST9384,Returning,Card,
ORD100516,2024-02-13 19:00:00,Cairo,Nasr City,Flat White,M,1,42.0,0,42.0,CUST4845,New,Card,
ORD100517,2024-10-11 14:00:00,Cairo,Alex Shop,Cold Brew,S,2,45.6,0,91.2,CUST3577,Returning,Card,promo
ORD100518,2024-01-12 19:00:00,Cairo,Zamalek,Latte,M,1,40.0,0,40.0,CUST1091,Returning,Cash,
ORD100519,2024-04-04 21:00:00,Cairo,Alex Shop,Cold Brew,S,1,45.6,5,43.32,CUST5234,Returning,Card,
ORD100520,2024-10-28 15:00:00,Giza,Zamalek,Mocha,L,3,52.5,0,157.5,CUST9672,Returning,Card,
ORD100521,2024-09-09 15:00:00,Cairo,Zamalek,Americano,M,1,30.0,0,30.0,CUST7592,Returning,Cash,
ORD100522,2024-08-29 10:00:00,Giza,Zamalek,Cold Brew,M,1,48.0,0,48.0,CUST9128,Returning,Cash,
ORD100523,2024-02-04 20:00:00,Cairo,Zamalek,Flat White,S,2,39.9,0,79.8,CUST2075,New,Card,
ORD100524,2024-08-02 11:00:00,Cairo,Nasr City,Iced Latte,L,2,48.3,10,86.94,CUST3513,Returning,Cash,
ORD100525,2024-12-02 08:00:00,Cairo,Nasr City,Mocha,L,3,52.5,0,157.5,CUST9168,Returning,Card,
ORD100526,2024-03-30 17:00:00,Cairo,Giza Branch,Cappuccino,M,1,45.0,0,45.0,CUST7861,Returning,Cash,
ORD100527,2024-09-20 15:00:00,Giza,Nasr City,Cold Brew,S,3,45.6,0,136.8,CUST9990,Returning,Card,
ORD100528,2024-04-02 14:00:00,Giza,Alex Shop,Cappuccino,M,2,45.0,0,90.0,CUST1604,New,Mobile Wallet,promo
ORD100529,2024-03-30 09:00:00,Cairo,Nasr City,Americano,S,3,28.5,0,85.5,CUST3979,New,Card,promo
ORD100530,2024-04-24 17:00:00,Cairo,Alex Shop,Flat White,S,2,39.9,0,79.8,CUST8140,Returning,Card,
ORD100531,2024-04-14 18:00:00,Giza,Cairo Central,Flat White,M,3,42.0,0,126.0,CUST8065,Returning,Card,
ORD100532,2024-07-14 19:00:00,Cairo,Nasr City,Cold Brew,M,3,48.0,0,144.0,CUST5916,New,Cash,
ORD100533,2024-11-09 15:00:00,Cairo,Alex Shop,Mocha,M,1,50.0,5,47.5,CUST7800,Returning,Cash,
ORD100534,2024-04-23 09:00:00,Alexandria,Zamalek,Mocha,L,3,52.5,0,157.5,CUST1597,Returning,Mobile Wallet,
ORD100535,2024-03-15 15:00:00,Cairo,Maadi,Flat White,M,1,42.0,0,42.0,CUST8320,Returning,Card,
ORD100536,2024-08-04 08:00:00,Alexandria,Zamalek,Mocha,M,1,50.0,10,45.0,CUST9705,Returning,Card,
ORD100537,2024-10-03 18:00:00,Cairo,Giza Branch,Flat White,M,1,42.0,0,42.0,CUST6622,Returning,Cash,
ORD100538,2024-09-05 16:00:00,Giza,Alex Shop,Cold Brew,L,1,50.4,0,50.4,CUST2877,Returning,Cash,promo
ORD100539,2024-06-12 15:00:00,Cairo,Zamalek,Latte,S,3,38.0,0,114.0,CUST2699,Returning,Cash,
ORD100540,2024-12-22 21:00:00,Cairo,Nasr City,Flat White,L,2,44.1,0,88.2,CUST6780,Returning,Card,
ORD100541,2024-07-10 14:00:00,Cairo,Nasr City,Cappuccino,L,2,47.25,5,89.78,CUST1716,Returning,Card,
ORD100542,2024-08-14 15:00:00,Cairo,Cairo Central,Mocha,S,2,47.5,0,95.0,CUST5086,Returning,Card,
ORD100543,2024-06-25 11:00:00,Cairo,Maadi,Flat White,M,3,42.0,5,119.7,CUST1665,Returning,Card,
ORD100544,2024-04-08 17:00:00,Cairo,Alex Shop,Flat White,L,1,44.1,0,44.1,CUST8846,Returning,Cash,
ORD100545,2024-02-05 17:00:00,Cairo,Zamalek,Cold Brew,M,2,48.0,15,81.6,CUST7611,Returning,Cash,
ORD100546,2024-04-05 08:00:00,Giza,Maadi,Mocha,L,3,52.5,0,157.5,CUST2079,Returning,Cash,
ORD100547,2024-05-31 14:00:00,Cairo,Cairo Central,Latte,L,1,42.0,0,42.0,CUST9419,New,Card,
ORD100548,2024-05-30 18:00:00,Cairo,Giza Branch,Cold Brew,M,2,48.0,0,96.0,CUST9340,New,Cash,
ORD100549,2024-07-08 21:00:00,Cairo,Maadi,Latte,M,1,40.0,0,40.0,CUST2069,Returning,Mobile Wallet,
ORD100550,2024-08-11 12:00:00,Cairo,Cairo Central,Iced Latte,L,2,48.3,0,96.6,CUST6263,Returning,Cash,
ORD100551,2024-02-06 14:00:00,Cairo,Alex Shop,Cold Brew,M,2,48.0,0,96.0,CUST8951,Returning,Mobile Wallet,
ORD100552,2024-09-24 17:00:00,Cairo,Giza Branch,Mocha,S,2,47.5,0,95.0,CUST2363,Returning,Card,
ORD100553,2024-07-01 11:00:00,Giza,Nasr City,Espresso,S,1,23.75,0,23.75,CUST5508,Returning,Mobile Wallet,
ORD100554,2024-01-13 16:00:00,Cairo,Cairo Central,Mocha,M,3,50.0,0,150.0,CUST2755,Returning,Card,
ORD100555,2024-10-05 08:00:00,Cairo,Nasr City,Mocha,L,1,52.5,10,47.25,CUST1519,New,Mobile Wallet,
ORD100556,2024-08-04 12:00:00,Giza,Giza Branch,Latte,L,2,42.0,0,84.0,CUST6463,Returning,Cash,
ORD100557,2024-12-20 11:00:00,Giza,Cairo Central,Latte,M,1,40.0,0,40.0,CUST8233,Returning,Card,promo
ORD100558,2024-12-26 18:00:00,Cairo,Cairo Central,Mocha,S,3,47.5,0,142.5,CUST2102,New,Mobile Wallet,
ORD100559,2024-10-12 19:00:00,Giza,Giza Branch,Mocha,S,1,47.5,0,47.5,CUST1597,Returning,Cash,
ORD100560,2024-09-29 18:00:00,Cairo,Alex Shop,Mocha,L,3,52.5,0,157.5,CUST4273,Returning,Cash,
ORD100561,2024-03-02 11:00:00,Giza,Cairo Central,Latte,S,3,38.0,0,114.0,CUST6781,New,Card,
ORD100562,2024-03-24 19:00:00,Cairo,Giza Branch,Mocha,S,1,47.5,0,47.5,CUST7256,New,Mobile Wallet,
ORD100563,2024-08-04 07:00:00,Cairo,Maadi,Mocha,S,2,47.5,5,90.25,CUST8258,Returning,Card,promo
ORD100564,2024-12-07 08:00:00,Alexandria,Nasr City,Iced Latte,M,3,46.0,0,138.0,CUST9780,Returning,Card,
ORD100565,2024-07-05 14:00:00,Cairo,Cairo Central,Americano,L,1,31.5,0,31.5,CUST7554,New,Cash,
ORD100566,2024-01-19 19:00:00,Cairo,Maadi,Espresso,S,3,23.75,0,71.25,CUST9002,New,Cash,
ORD100567,2024-06-25 20:00:00,Cairo,Cairo Central,Cappuccino,M,2,45.0,0,90.0,CUST5846,Returning,Card,
ORD100568,2024-04-09 19:00:00,Cairo,Alex Shop,Espresso,M,1,25.0,0,25.0,CUST5798,Returning,Cash,
ORD100569,2024-08-20 09:00:00,Cairo,Giza Branch,Americano,L,1,31.5,0,31.5,CUST7605,Returning,Card,
ORD100570,2024-03-16 16:00:00,Cairo,Cairo Central,Cappuccino,S,1,42.75,0,42.75,CUST3986,New,Mobile Wallet,
ORD100571,2024-09-21 09:00:00,Cairo,Giza Branch,Cold Brew,M,2,48.0,0,96.0,CUST1400,Returning,Cash,
ORD100572,2024-10-10 14:00:00,Cairo,Zamalek,Mocha,M,3,50.0,0,150.0,CUST3855,Returning,Card,
ORD100573,2024-07-24 14:00:00,Cairo,Cairo Central,Americano,L,1,31.5,0,31.5,CUST4412,Returning,Cash,
ORD100574,2024-08-10 08:00:00,Cairo,Alex Shop,Iced Latte,M,3,46.0,0,138.0,CUST1056,Returning,Card,
ORD100575,2024-02-21 14:00:00,Cairo,Alex Shop,Cold Brew,S,3,45.6,0,136.8,CUST9022,Returning,Cash,
ORD100576,2024-12-04 17:00:00,Alexandria,Maadi,Mocha,M,2,50.0,0,100.0,CUST2875,Returning,Card,
ORD100577,2024-05-23 19:00:00,Cairo,Alex Shop,Latte,M,1,40.0,0,40.0,CUST5543,Returning,Cash,
ORD100578,2024-03-09 19:00:00,Cairo,Giza Branch,Flat White,S,3,39.9,0,119.7,CUST5298,Returning,Card,
ORD100579,2024-04-08 07:00:00,Giza,Zamalek,Americano,L,1,31.5,0,31.5,CUST4768,Returning,Card,
ORD100580,2024-01-25 12:00:00,Giza,Alex Shop,Latte,S,1,38.0,0,38.0,CUST6752,Returning,Cash,
ORD100581,2024-02-22 14:00:00,Cairo,Cairo Central,Americano,M,2,30.0,0,60.0,CUST5833,Returning,Card,
ORD100582,2024-05-30 09:00:00,Giza,Alex Shop,Iced Latte,M,1,46.0,0,46.0,CUST2353,New,Cash,
ORD100583,2024-05-23 14:00:00,Cairo,Zamalek,Americano,M,1,30.0,0,30.0,CUST5987,Returning,Card,
ORD100584,2024-02-26 18:00:00,Giza,Giza Branch,Latte,M,3,40.0,0,120.0,CUST7597,Returning,Cash,
ORD100585,2024-02-08 07:00:00,Cairo,Cairo Central,Iced Latte,L,2,48.3,0,96.6,CUST5311,Returning,Card,promo
ORD100586,2024-04-18 17:00:00,Cairo,Maadi,Cappuccino,M,1,45.0,10,40.5,CUST3934,New,Cash,
ORD100587,2024-06-29 17:00:00,Cairo,Maadi,Espresso,M,3,25.0,0,75.0,CUST1022,Returning,Card,
ORD100588,2024-02-11 15:00:00,Giza,Maadi,Mocha,M,2,50.0,0,100.0,CUST2209,Returning,Cash,
ORD100589,2024-07-04 19:00:00,Cairo,Cairo Central,Americano,M,2,30.0,0,60.0,CUST9940,Returning,Card,
ORD100590,2024-08-10 17:00:00,Cairo,Maadi,Mocha,S,3,47.5,0,142.5,CUST1804,Returning,Cash,
ORD100591,2024-05-01 19:00:00,Cairo,Alex Shop,Flat White,M,3,42.0,0,126.0,CUST9325,Returning,Card,
ORD100592,2024-05-12 15:00:00,Alexandria,Cairo Central,Latte,L,3,42.0,0,126.0,CUST5416,Returning,Card,
ORD100593,2024-06-11 11:00:00,Giza,Cairo Central,Mocha,S,3,47.5,0,142.5,CUST9625,Returning,Cash,
ORD100594,2024-08-02 16:00:00,Cairo,Cairo Central,Latte,M,3,40.0,0,120.0,CUST6141,Returning,Card,
ORD100595,2024-08-08 10:00:00,Cairo,Nasr City,Mocha,L,1,52.5,0,52.5,CUST5968,Returning,Cash,
ORD100596,2024-08-22 21:00:00,Cairo,Giza Branch,Espresso,S,1,23.75,0,23.75,CUST4671,Returning,Cash,
ORD100597,2024-11-26 17:00:00,Cairo,Nasr City,Espresso,M,2,25.0,0,50.0,CUST8292,New,Card,
ORD100598,2024-05-25 12:00:00,Alexandria,Nasr City,Iced Latte,M,1,46.0,0,46.0,CUST8001,Returning,Card,
ORD100599,2024-08-26 18:00:00,Cairo,Nasr City,Espresso,M,1,25.0,15,21.25,CUST3098,Returning,Card,
ORD100600,2024-03-16 13:00:00,Cairo,Giza Branch,Iced Latte,S,1,43.7,0,43.7,CUST9444,Returning,Cash,
ORD100601,2024-01-09 11:00:00,Cairo,Nasr City,Espresso,S,3,23.75,0,71.25,CUST6061,Returning,Cash,
ORD100602,2024-03-14 17:00:00,Cairo,Maadi,Espresso,M,2,25.0,0,50.0,CUST4264,Returning,Cash,
ORD100603,2024-09-09 19:00:00,Cairo,Cairo Central,Espresso,L,2,26.25,0,52.5,CUST6435,New,Card,
ORD100604,2024-08-17 16:00:00,Cairo,Cairo Central,Latte,M,2,40.0,0,80.0,CUST9493,New,Card,
ORD100605,2024-01-07 15:00:00,Cairo,Alex Shop,Americano,M,2,30.0,10,54.0,CUST7691,Returning,Card,
ORD100606,2024-06-22 09:00:00,Cairo,Zamalek,Iced Latte,S,1,43.7,0,43.7,CUST3763,Returning,Cash,
ORD100607,2024-05-20 21:00:00,Cairo,Maadi,Mocha,M,1,50.0,0,50.0,CUST5005,New,Cash,
ORD100608,2024-06-16 13:00:00,Cairo,Giza Branch,Espresso,S,3,23.75,15,60.56,CUST4241,Returning,Cash,
ORD100609,2024-06-18 16:00:00,Cairo,Zamalek,Latte,L,2,42.0,0,84.0,CUST4057,Returning,Cash,
ORD100610,2024-10-09 16:00:00,Giza,Cairo Central,Latte,L,1,42.0,0,42.0,CUST1550,Returning,Cash,
ORD100611,2024-05-01 17:00:00,Cairo,Nasr City,Latte,M,1,40.0,0,40.0,CUST6574,Returning,Card,
ORD100612,2024-07-12 11:00:00,Cairo,Alex Shop,Iced Latte,L,3,48.3,0,144.9,CUST6411,Returning,Card,
ORD100613,2024-01-05 20:00:00,Giza,Alex Shop,Americano,S,3,28.5,0,85.5,CUST2587,Returning,Card,
ORD100614,2024-01-29 13:00:00,Cairo,Cairo Central,Iced Latte,M,3,46.0,0,138.0,CUST6920,Returning,Card,
ORD100615,2024-06-13 21:00:00,Cairo,Maadi,Mocha,M,1,50.0,0,50.0,CUST6260,Returning,Cash,
ORD100616,2024-12-04 08:00:00,Cairo,Zamalek,Americano,L,1,31.5,0,31.5,CUST5409,Returning,Card,
ORD100617,2024-05-15 10:00:00,Cairo,Alex Shop,Cappuccino,S,3,42.75,0,128.25,CUST6783,Returning,Cash,
ORD100618,2024-12-30 08:00:00,Cairo,Cairo Central,Cold Brew,M,2,48.0,0,96.0,CUST1712,New,Mobile Wallet,
ORD100619,2024-11-16 20:00:00,Cairo,Maadi,Latte,L,3,42.0,0,126.0,CUST6406,Returning,Card,
ORD100620,2024-12-07 19:00:00,Giza,Cairo Central,Iced Latte,S,3,43.7,0,131.1,CUST8990,Returning,Cash,promo
ORD100621,2024-05-24 19:00:00,Giza,Cairo Central,Cappuccino,M,3,45.0,0,135.0,CUST8420,Returning,Mobile Wallet,
ORD100622,2024-11-22 18:00:00,Cairo,Maadi,Flat White,M,3,42.0,10,113.4,CUST7843,Returning,Cash,
ORD100623,2024-08-04 13:00:00,Cairo,Maadi,Iced Latte,M,1,46.0,0,46.0,CUST3433,Returning,Card,
ORD100624,2024-10-27 08:00:00,Cairo,Maadi,Espresso,S,2,23.75,0,47.5,CUST4301,Returning,Card,promo
ORD100625,2024-05-11 19:00:00,Cairo,Cairo Central,Cold Brew,S,3,45.6,0,136.8,CUST1270,New,Cash,
ORD100626,2024-10-18 20:00:00,Cairo,Alex Shop,Espresso,S,2,23.75,0,47.5,CUST2079,Returning,Card,
ORD100627,2024-03-10 17:00:00,Giza,Giza Branch,Americano,L,2,31.5,0,63.0,CUST6322,Returning,Card,
ORD100628,2024-09-08 07:00:00,Cairo,Giza Branch,Cold Brew,M,2,48.0,0,96.0,CUST9795,Returning,Card,
ORD100629,2024-10-01 15:00:00,Alexandria,Cairo Central,Iced Latte,S,3,43.7,15,111.43,CUST6257,Returning,Cash,
ORD100630,2024-12-29 07:00:00,Giza,Cairo Central,Mocha,M,1,50.0,0,50.0,CUST8982,New,Mobile Wallet,
ORD100631,2024-06-30 14:00:00,Giza,Alex Shop,Cappuccino,M,3,45.0,0,135.0,CUST7214,Returning,Cash,
ORD100632,2024-06-15 21:00:00,Cairo,Maadi,Mocha,S,2,47.5,0,95.0,CUST6006,New,Cash,
ORD100633,2024-03-31 08:00:00,Cairo,Cairo Central,Iced Latte,M,2,46.0,0,92.0,CUST4985,Returning,Cash,
ORD100634,2024-07-20 18:00:00,Cairo,Nasr City,Americano,M,1,30.0,10,27.0,CUST9791,Returning,Cash,
ORD100635,2024-12-11 14:00:00,Cairo,Maadi,Espresso,M,3,25.0,0,75.0,CUST9705,Returning,Cash,
ORD100636,2024-01-19 19:00:00,Cairo,Cairo Central,Cold Brew,M,2,48.0,0,96.0,CUST6991,Returning,Mobile Wallet,
ORD100637,2024-02-08 09:00:00,Cairo,Nasr City,Mocha,S,1,47.5,0,47.5,CUST7227,Returning,Cash,
ORD100638,2024-05-05 12:00:00,Cairo,Zamalek,Iced Latte,M,2,46.0,0,92.0,CUST8833,Returning,Cash,
ORD100639,2024-06-21 09:00:00,Cairo,Alex Shop,Mocha,M,1,50.0,0,50.0,CUST3886,Returning,Cash,
ORD100640,2024-05-20 20:00:00,Giza,Nasr City,Iced Latte,M,1,46.0,0,46.0,CUST3653,Returning,Card,
ORD100641,2024-08-29 13:00:00,Cairo,Cairo Central,Espresso,M,3,25.0,0,75.0,CUST5864,Returning,Card,
ORD100642,2024-08-07 16:00:00,Cairo,Giza Branch,Cold Brew,M,2,48.0,0,96.0,CUST3514,Returning,Cash,
ORD100643,2024-05-05 15:00:00,Cairo,Cairo Central,Cappuccino,L,3,47.25,0,141.75,CUST4969,Returning,Cash,
ORD100644,2024-02-27 08:00:00,Alexandria,Giza Branch,Espresso,M,2,25.0,0,50.0,CUST4284,Returning,Cash,
ORD100645,2024-05-27 21:00:00,Cairo,Alex Shop,Mocha,M,3,50.0,0,150.0,CUST8740,Returning,Cash,
ORD100646,2024-11-12 18:00:00,Cairo,Alex Shop,Cappuccino,L,2,47.25,0,94.5,CUST5566,New,Cash,
ORD100647,2024-12-26 18:00:00,Cairo,Maadi,Iced Latte,M,3,46.0,10,124.2,CUST3196,New,Card,
